population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,44538,Other Union Territories,3,Both,22,All ages,591,Chronic kidney disease due to hypertension,1,Number,1994,9923.12137860966,10728.207309231702,9200.681318492483
1,All Population,5,Prevalence,4843,Assam,3,Both,22,All ages,589,Chronic kidney disease,1,Number,1994,1947217.0695581844,2138288.293111165,1794570.8501631403
1,All Population,5,Prevalence,4843,Assam,3,Both,22,All ages,591,Chronic kidney disease due to hypertension,1,Number,1994,97833.4571767894,106534.5991113368,90258.7995637025
1,All Population,5,Prevalence,4843,Assam,3,Both,22,All ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,1994,158100.27702029195,180895.4310008466,137734.93489557196
1,All Population,5,Prevalence,4843,Assam,3,Both,22,All ages,593,Chronic kidney disease due to other and unspecified causes,1,Number,1994,1372677.8290436498,1509699.7271643612,1258047.2785795813
1,All Population,5,Prevalence,4843,Assam,3,Both,22,All ages,997,Chronic kidney disease due to diabetes mellitus type 1,1,Number,1994,11472.784709164329,20498.5962941198,6958.789928161257
1,All Population,5,Prevalence,4843,Assam,3,Both,22,All ages,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,1994,307156.0288849542,343751.0931208774,279849.0774215745
1,All Population,5,Prevalence,4853,Himachal Pradesh,3,Both,22,All ages,589,Chronic kidney disease,1,Number,1994,524445.4439183237,572347.8489461987,484828.9286245623
1,All Population,5,Prevalence,4853,Himachal Pradesh,3,Both,22,All ages,591,Chronic kidney disease due to hypertension,1,Number,1994,29051.529327045697,31830.249453042958,26771.462607906757
1,All Population,5,Prevalence,4853,Himachal Pradesh,3,Both,22,All ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,1994,38490.367118941176,43701.73942278702,34590.855264344005
1,All Population,5,Prevalence,4853,Himachal Pradesh,3,Both,22,All ages,593,Chronic kidney disease due to other and unspecified causes,1,Number,1994,365861.6384943123,398248.7968152735,336989.8862435069
1,All Population,5,Prevalence,4853,Himachal Pradesh,3,Both,22,All ages,997,Chronic kidney disease due to diabetes mellitus type 1,1,Number,1994,2924.243113142382,5080.018828466802,1850.8361139518236
1,All Population,5,Prevalence,4853,Himachal Pradesh,3,Both,22,All ages,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,1994,88129.69350262603,95373.586331575,79257.89553661033
1,All Population,5,Prevalence,4871,Telangana,3,Both,22,All ages,589,Chronic kidney disease,1,Number,1994,2404954.710555603,2639834.9650739143,2229053.418289317
1,All Population,5,Prevalence,4871,Telangana,3,Both,22,All ages,591,Chronic kidney disease due to hypertension,1,Number,1994,124190.28388471696,134778.6504294333,114410.69142366352
1,All Population,5,Prevalence,4871,Telangana,3,Both,22,All ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,1994,185730.2207761192,213275.209168856,167292.94762746853
1,All Population,5,Prevalence,4871,Telangana,3,Both,22,All ages,593,Chronic kidney disease due to other and unspecified causes,1,Number,1994,1684683.355664825,1842305.1865788095,1546749.308779628
1,All Population,5,Prevalence,4846,Chhattisgarh,3,Both,22,All ages,589,Chronic kidney disease,1,Number,1994,1516536.669628107,1643368.469409797,1406375.0279214927
1,All Population,5,Prevalence,4846,Chhattisgarh,3,Both,22,All ages,591,Chronic kidney disease due to hypertension,1,Number,1994,79301.57622158196,86497.14477080504,72887.93454364142
1,All Population,5,Prevalence,4846,Chhattisgarh,3,Both,22,All ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,1994,115996.94303809442,133719.06723992524,102571.1804810694
1,All Population,5,Prevalence,4846,Chhattisgarh,3,Both,22,All ages,593,Chronic kidney disease due to other and unspecified causes,1,Number,1994,1063034.2948047193,1163236.8374989338,981563.4531838992
1,All Population,5,Prevalence,4871,Telangana,3,Both,22,All ages,997,Chronic kidney disease due to diabetes mellitus type 1,1,Number,1994,13873.514148134464,22045.10446366964,9285.460505451969
1,All Population,5,Prevalence,4871,Telangana,3,Both,22,All ages,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,1994,396479.3320663969,432860.07803768734,360071.5356929264
1,All Population,5,Prevalence,4846,Chhattisgarh,3,Both,22,All ages,997,Chronic kidney disease due to diabetes mellitus type 1,1,Number,1994,8742.181580041157,14041.826643940103,5623.755791090853
1,All Population,5,Prevalence,4846,Chhattisgarh,3,Both,22,All ages,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,1994,249463.70953413195,273253.2183880484,226698.82649870517
1,All Population,5,Prevalence,4842,Arunachal Pradesh,3,Both,22,All ages,997,Chronic kidney disease due to diabetes mellitus type 1,1,Number,1994,446.8959657384268,797.8632569039271,289.3912661376895
1,All Population,5,Prevalence,4842,Arunachal Pradesh,3,Both,22,All ages,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,1994,11375.514937598453,12710.182149211392,10369.308462494631
1,All Population,5,Prevalence,4850,Goa,3,Both,22,All ages,589,Chronic kidney disease,1,Number,1994,123979.2739845622,134548.25513777265,114753.48091295072
1,All Population,5,Prevalence,4850,Goa,3,Both,22,All ages,591,Chronic kidney disease due to hypertension,1,Number,1994,6501.112956170198,7035.294054281934,6037.132621715386
1,All Population,5,Prevalence,4850,Goa,3,Both,22,All ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,1994,9446.093422695896,10867.95940101858,8487.852966429087
1,All Population,5,Prevalence,4850,Goa,3,Both,22,All ages,593,Chronic kidney disease due to other and unspecified causes,1,Number,1994,86811.01782305873,94344.064234384,80162.8177204594
1,All Population,5,Prevalence,4850,Goa,3,Both,22,All ages,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,1994,20627.02763268612,22523.704220870208,18694.670692083604
1,All Population,5,Prevalence,4855,Jharkhand,3,Both,22,All ages,589,Chronic kidney disease,1,Number,1994,1908941.792211451,2084999.7035266329,1766074.9303127648
1,All Population,5,Prevalence,4855,Jharkhand,3,Both,22,All ages,591,Chronic kidney disease due to hypertension,1,Number,1994,98120.96367007816,105203.81379618992,90490.4254022588
1,All Population,5,Prevalence,4855,Jharkhand,3,Both,22,All ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,1994,146622.51922414594,167046.49681491265,130484.58743056792
